"","observer","trial","x","y","dur","onset","offset","n","aoi","aoi2"
"5633","10",136,211.1,-149.6,220,314,15277620,3,"1","target"
"5634","10",136,219.8,-176.2,316,546,15277948,4,"1","target"
"5635","10",137,-34.2,-37.4,256,-254,15281240,1,"c","centre"
"5636","10",137,-19.2,-9.70000000000005,964,14,15282216,2,"c","centre"
"5637","10",137,110.9,-222.4,48,1016,15282302,3,"d6","distracter"
"5638","10",137,-243.6,116.6,572,1116,15282926,4,"4","target"
"5639","10",138,-40.4,-0.799999999999955,576,-574,15286074,1,"c","centre"
"5640","10",138,-8.89999999999998,-11.8,198,12,15286282,2,"c","centre"
"5641","10",138,-25.4,-9.60000000000002,426,220,15286718,3,"c","centre"
"5642","10",138,201.1,-37,110,676,15286858,4,"d1","distracter"
"5643","10",138,-242.3,-151.5,140,838,15287050,5,"5","target"
"5644","10",138,-227.3,-145.7,296,986,15287354,6,"5","target"
"5645","10",139,-15.4,-8.20000000000005,1194,-1020,15292162,1,"c","centre"
"5646","10",139,110.6,193.1,128,220,15292336,2,"d2","distracter"
"5647","10",139,209.4,103.8,562,386,15292936,3,"2","target"
"5648","10",140,-7.5,-15.3,1194,-1020,15297012,1,"c","centre"
"5649","10",140,214,97.3,740,208,15297786,2,"2","target"
"5650","10",141,-15.9,-24.3,264,-262,15301050,1,"c","centre"
"5651","10",141,21.6,50.9,224,26,15301298,2,"c","centre"
"5652","10",141,-19.4,36.9,644,268,15301960,3,"c","centre"
"5653","10",141,108.5,194.4,116,942,15302106,4,"d2","distracter"
"5654","10",141,-262.1,90.5,92,1106,15302246,5,"4","target"
"5655","10",141,-229.3,127.7,426,1218,15302692,6,"4","target"
"5656","10",142,-2.70000000000005,-9.29999999999995,324,-322,15306310,1,"c","centre"
"5657","10",142,-17.5,-5.20000000000005,688,188,15307184,2,"c","centre"
"5658","10",142,-172,-268.7,84,930,15307322,3,"d5","distracter"
"5659","10",142,-221,-144.5,434,1050,15307792,4,"5","target"
"5660","10",143,-11.3,-10.8,358,-356,15310924,1,"c","centre"
"5661","10",143,-144.9,-67.9,122,28,15311072,2,"5","blank"
"5662","10",143,1.10000000000002,-19.5,682,176,15311780,3,"c","centre"
"5663","10",143,247.6,-12.4,80,900,15311902,4,"d1","distracter"
"5664","10",143,-253.8,101.1,154,1036,15312112,5,"4","target"
"5665","10",143,-239.4,112.6,428,1198,15312548,6,"4","target"
"5666","10",144,-1,-11.5,316,-314,15315870,1,"c","centre"
"5667","10",144,-12.9,-12.3,712,166,15316746,2,"c","centre"
"5668","10",144,-256.4,-186.5,118,918,15316904,3,"5","target"
"5669","10",144,-237.9,-160.3,430,1052,15317350,4,"5","target"
"5670","10",145,-5.39999999999998,-11,338,-336,15323378,1,"c","centre"
"5671","10",145,-160.2,118.4,136,32,15323544,2,"4","blank"
"5672","10",145,-9.60000000000002,0.899999999999977,204,204,15323784,3,"c","centre"
"5673","10",145,-24.8,-11.6,422,416,15324214,4,"c","centre"
"5674","10",145,-280.3,5.79999999999995,84,872,15324332,5,"d4","distracter"
"5675","10",145,221.4,125.9,176,1020,15324572,6,"2","target"
"5676","10",145,210.4,107.7,488,1204,15325068,7,"2","target"
"5677","10",146,-27.7,-14.8,1220,-1025,15328936,1,"c","centre"
"5678","10",146,-244.9,121,724,229,15329694,2,"4","target"
"5679","10",147,-12.1,-8.60000000000002,1222,-1020,15333710,1,"c","centre"
"5680","10",147,-21.5,-317.4,100,248,15333856,2,"6","target"
"5681","10",147,-16.3,-287.2,522,360,15334390,3,"6","target"
"5682","10",147,-27,-111.6,82,916,15334506,4,"0","blank"
"5683","10",148,-23.2,-24.6,1224,-1019,15338514,1,"c","centre"
"5684","10",148,209.8,-157,628,251,15339188,2,"1","target"
"5685","10",149,-29.1,-20.9,1208,-1019,15343498,1,"c","centre"
"5686","10",149,105.5,-223.4,56,229,15343594,2,"d6","distracter"
"5687","10",149,-250,164.1,124,353,15343786,3,"4","target"
"5688","10",149,-248.8,130.5,394,489,15344192,4,"4","target"
"5689","10",150,-24.5,-15.2,846,-844,15347600,1,"c","centre"
"5690","10",150,-41.7,-22.1,350,12,15347960,2,"c","centre"
"5691","10",150,-286,-30.8,74,406,15348078,3,"d4","distracter"
"5692","10",150,-257,-209.2,66,522,15348186,4,"5","target"
"5693","10",150,-238.1,-151.9,224,610,15348432,5,"5","target"
"5694","10",150,-256.4,-176.3,200,844,15348642,6,"5","target"
"5695","10",151,-23.7,-21.5,1202,-1017,15352862,1,"c","centre"
"5696","10",151,232.7,-151.4,128,231,15353036,2,"1","target"
"5697","10",151,214,-160.2,586,373,15353636,3,"1","target"
"5698","10",152,-16.2,-22.6,1214,-1019,15357588,1,"c","centre"
"5699","10",152,91.0999999999999,189.3,118,239,15357750,2,"d2","distracter"
"5700","10",152,-19,225.5,508,393,15358294,3,"3","target"
"5701","10",153,-9.70000000000005,0.299999999999955,1200,-1020,15362258,1,"c","centre"
"5702","10",153,-263.9,0.799999999999955,112,226,15362416,2,"d4","distracter"
"5703","10",153,33.9,-294.1,108,386,15362572,3,"6","target"
"5704","10",153,-2.10000000000002,-290.2,392,508,15362978,4,"6","target"
"5705","10",154,-7,-9,1226,-1024,15366830,1,"c","centre"
"5706","10",154,219.9,-175.6,702,250,15367580,2,"1","target"
"5707","10",155,-31.1,1,282,-280,15370402,1,"c","centre"
"5708","10",155,5.5,-14.9,30,10,15370440,2,"c","centre"
"5709","10",155,-17,-13.4,694,226,15371320,3,"c","centre"
"5710","10",155,261.6,-8.39999999999998,70,952,15371422,4,"d1","distracter"
"5711","10",155,210.7,98.3,586,1060,15372046,5,"2","target"
"5712","10",156,-5.70000000000005,3.5,1226,-1025,15375830,1,"c","centre"
"5713","10",156,9.60000000000002,-360.4,42,247,15375918,2,"0","blank"
"5714","10",156,-2,-285.1,502,309,15376440,3,"6","target"
"5715","10",157,-22.8,-12.5,1168,-1016,15382248,1,"c","centre"
"5716","10",157,100.9,-302.4,110,188,15382394,2,"d6","distracter"
"5717","10",158,-31.2,-21.9,1200,-1020,15387360,1,"c","centre"
"5718","10",158,-235.3,136.6,120,226,15387526,2,"4","target"
"5719","10",158,-232,105.9,442,366,15387988,3,"4","target"
"5720","10",158,-12.2,-80.2,148,852,15388180,4,"c","centre"
"5721","10",159,-19.3,-20.5,1206,-1025,15391912,1,"c","centre"
"5722","10",159,-17.7,-344.5,60,225,15392016,2,"6","target"
"5723","10",159,-29.7,-294.2,562,303,15392596,3,"6","target"
"5724","10",160,-29.4,-25.9,256,-254,15395918,1,"c","centre"
"5725","10",160,-16.7,-17.2,940,10,15396866,2,"c","centre"
"5726","10",160,-225.6,-148.6,148,992,15397056,3,"5","target"
"5727","10",160,-232.6,-140.6,458,1148,15397522,4,"5","target"
"5728","10",160,-37.8,0.5,132,1636,15397684,5,"c","centre"
"5729","10",161,-13.2,-18.7,1210,-1022,15401436,1,"c","centre"
"5730","10",161,218.8,-155.9,718,230,15402196,2,"1","target"
"5731","10",162,-7.10000000000002,-20.1,490,-488,15405214,1,"c","centre"
"5732","10",162,-20.7,-28.3,200,22,15405434,2,"c","centre"
"5733","10",162,-205.2,-125.1,118,254,15405584,3,"5","target"
"5734","10",162,-5.29999999999995,-25,338,402,15405952,4,"c","centre"
"5735","10",162,-269,-169.7,120,784,15406116,5,"5","target"
"5736","10",162,-240.6,-165.3,584,924,15406720,6,"5","target"
"5737","10",163,-1,-25.1,258,-256,15409688,1,"c","centre"
"5738","10",163,-11,-4,950,12,15410648,2,"c","centre"
"5739","10",163,-231.2,119.7,632,994,15411312,3,"4","target"
"5740","10",164,-8.60000000000002,-13.4,1212,-1026,15415136,1,"c","centre"
"5741","10",164,244.7,119.9,114,228,15415292,2,"2","target"
"5742","10",164,217.7,100.1,596,352,15415898,3,"2","target"
"5743","10",165,-14.2,-18.2,662,-660,15419494,1,"c","centre"
"5744","10",165,-19.3,-9.29999999999995,530,10,15420032,2,"c","centre"
"5745","10",165,-266,-8.29999999999995,68,584,15420144,3,"d4","distracter"
"5746","10",165,-229.1,-179.1,126,690,15420308,4,"5","target"
"5747","10",165,-229.7,-158.7,320,830,15420642,5,"5","target"
"5748","10",165,3.60000000000002,1,164,1186,15420842,6,"c","centre"
"5749","10",166,-15.5,0.299999999999955,1208,-1018,15424524,1,"c","centre"
"5750","10",166,218.8,110.6,674,234,15425242,2,"2","target"
"5751","10",166,64.4000000000001,49.3,92,936,15425362,3,"c","centre"
"5752","10",167,-17,-11.7,1244,-1026,15429186,1,"c","centre"
"5753","10",167,234.6,-212.9,70,264,15429302,2,"1","target"
"5754","10",167,218.1,-168.8,624,354,15429946,3,"1","target"
"5755","10",168,-1.29999999999995,-13.9,682,-680,15433128,1,"c","centre"
"5756","10",168,-12.8,-10.2,526,18,15433670,2,"c","centre"
"5757","10",168,-234.3,128.9,738,588,15434452,3,"4","target"
"5758","10",169,-10.5,-12.8,1204,-1018,15438554,1,"c","centre"
"5759","10",169,-227.1,-190.1,104,232,15438704,2,"5","target"
"5760","10",169,-227.2,-156.4,488,356,15439212,3,"5","target"
"5761","10",169,-28.3,13,114,884,15439366,4,"c","centre"
"5762","10",170,-17.7,-2.89999999999998,1260,-1023,15443206,1,"c","centre"
"5763","10",170,60,190.2,68,285,15443322,2,"d2","distracter"
"5764","10",170,-11.3,223.7,506,385,15443860,3,"3","target"
"5765","10",171,-8.60000000000002,9.10000000000002,1212,-1022,15447642,1,"c","centre"
"5766","10",171,215.2,106.9,714,234,15448400,2,"2","target"
"5767","10",172,-42.8,-8.60000000000002,254,44,15452166,1,"c","centre"
"5768","10",172,-18.3,0.700000000000045,714,308,15452890,2,"c","centre"
"5769","10",172,-21.8,-312.2,114,1054,15453036,3,"6","target"
"5770","10",172,-20.8,-284.4,590,1180,15453638,4,"6","target"
"5771","10",173,-20.2,-6.70000000000005,540,-538,15457058,1,"c","centre"
"5772","10",173,-28.3,-8.70000000000005,654,20,15457730,2,"c","centre"
"5773","10",173,193.6,-151.4,704,718,15458478,3,"1","target"
"5774","10",174,-18,-4.89999999999998,1216,-1020,15462216,1,"c","centre"
"5775","10",174,239.2,-17.8,90,246,15462356,2,"d1","distracter"
"5776","10",174,-65.8,261.8,114,396,15462530,3,"3","target"
"5777","10",174,-10.9,230.3,422,532,15462974,4,"3","target"
"5778","10",175,-9.89999999999998,2.89999999999998,1214,-1019,15467166,1,"c","centre"
"5779","10",175,209.5,122.4,700,229,15467900,2,"2","target"
"5780","10",176,8.20000000000005,-14.1,198,-196,15470664,1,"c","centre"
"5781","10",176,-9.20000000000005,-6.10000000000002,1008,12,15471682,2,"c","centre"
"5782","10",176,-156.8,189.9,124,1064,15471850,3,"d3","distracter"
"5783","10",176,-20.8,-358,106,1234,15472002,4,"0","blank"
"5784","10",176,-16.8,-295.3,440,1360,15472462,5,"6","target"
"5785","10",177,-7.10000000000002,-0.600000000000023,1214,-1026,15476894,1,"c","centre"
"5786","10",177,211.4,-167.6,718,232,15477656,2,"1","target"
"5787","10",178,-3.20000000000005,-2.39999999999998,1212,-1019,15481766,1,"c","centre"
"5788","10",178,93.9000000000001,203.7,98,241,15481912,2,"d2","distracter"
"5789","10",178,-8.79999999999995,-333.6,124,391,15482088,3,"6","target"
"5790","10",179,-4.20000000000005,8.5,1204,-1019,15487158,1,"c","centre"
"5791","10",179,94.2,205.1,144,235,15487352,2,"d2","distracter"
"5792","10",179,-210.4,-201.9,106,437,15487516,3,"5","target"
"5793","10",179,-236,-162,192,567,15487732,4,"5","target"
"5794","10",180,-18.3,1.29999999999995,1254,-1025,15491886,1,"c","centre"
"5795","10",180,203.6,110.2,688,263,15492608,2,"2","target"
"5796","10",181,-38.2,-3.39999999999998,226,-224,15501202,1,"c","centre"
"5797","10",181,-36.8,-3.70000000000005,958,12,15502170,2,"c","centre"
"5798","10",181,222.6,-169.8,120,1016,15502336,3,"1","target"
"5799","10",181,200.2,-158.3,606,1148,15502954,4,"1","target"
"5800","10",182,-26.9,-13.6,1198,-1019,15506954,1,"c","centre"
"5801","10",182,-174.1,183.5,124,225,15507124,2,"d3","distracter"
"5802","10",182,-245,118.7,494,385,15507654,3,"4","target"
"5803","10",183,-18.3,-12.4,1222,-1019,15511662,1,"c","centre"
"5804","10",183,205.4,106.9,612,235,15512306,2,"2","target"
"5805","10",184,-1.39999999999998,-17.1,302,-300,15516226,1,"c","centre"
"5806","10",184,-11.2,-18.6,654,274,15517152,2,"c","centre"
"5807","10",184,-251.3,110.6,732,962,15517918,3,"4","target"
"5808","10",185,-13,-12.9,1192,-1018,15522884,1,"c","centre"
"5809","10",185,239.9,100.9,136,206,15523052,2,"2","target"
"5810","10",185,221.6,99,488,350,15523548,3,"2","target"
"5811","10",185,-16.1,-41.5,102,890,15523702,4,"c","centre"
"5812","10",186,-21.9,-7.89999999999998,340,-338,15526932,1,"c","centre"
"5813","10",186,-30.6,13.2,156,22,15527108,2,"c","centre"
"5814","10",186,186.5,100.8,168,206,15527304,3,"2","blank"
"5815","10",186,-5.20000000000005,-2.5,184,404,15527518,4,"c","centre"
"5816","10",186,188.6,100.8,258,616,15527804,5,"2","blank"
"5817","10",186,-82.4,180.1,72,916,15527918,6,"d3","blank"
"5818","10",186,22.9,229.9,92,1024,15528046,7,"3","target"
"5819","10",186,-11.7,237.1,498,1136,15528564,8,"3","target"
"5820","10",187,-17.8,-9.70000000000005,1234,-1024,15532338,1,"c","centre"
"5821","10",187,-235.2,-32.5,58,254,15532440,2,"d4","distracter"
"5822","10",187,-22.3,226.7,496,372,15532996,3,"3","target"
"5823","10",188,-14.5,-12.6,1230,-1022,15536852,1,"c","centre"
"5824","10",188,-18.5,-338.6,106,240,15536990,2,"6","target"
"5825","10",188,-9.89999999999998,-300,598,364,15537606,3,"6","target"
"5826","10",189,-13.6,-22.1,1208,-1019,15542134,1,"c","centre"
"5827","10",189,-9,180.3,112,233,15542290,2,"3","target"
"5828","10",189,-17.1,224,624,367,15542936,3,"3","target"
"5829","10",190,-11.9,9.70000000000005,374,-372,15546066,1,"c","centre"
"5830","10",190,-20.7,8.20000000000005,820,20,15546904,2,"c","centre"
"5831","10",190,243.1,-5.39999999999998,64,874,15547002,3,"d1","distracter"
"5832","10",190,216.2,102.9,574,964,15547602,4,"2","target"
"5833","10",191,-11.3,-17.4,694,-692,15550866,1,"c","centre"
"5834","10",191,-14.4,1.10000000000002,506,20,15551390,2,"c","centre"
"5835","10",191,134.5,-278.9,116,566,15551546,3,"d6","distracter"
"5836","10",191,-13.1,228.1,548,752,15552164,4,"3","target"
"5837","10",192,-16.2,-17.7,1204,-1022,15555994,1,"c","centre"
"5838","10",192,-124.2,-291.3,100,226,15556138,2,"d5","distracter"
"5839","10",192,-23.8,-298.4,610,360,15556782,3,"6","target"
"5840","10",193,-11.1,-3.70000000000005,1232,-1019,15561110,1,"c","centre"
"5841","10",193,-2.20000000000005,224.9,140,263,15561300,2,"3","target"
"5842","10",193,-17.6,235.6,444,421,15561762,3,"3","target"
"5843","10",194,-7.10000000000002,-16.1,1262,-1024,15565752,1,"c","centre"
"5844","10",194,-138.5,149.5,64,284,15565862,2,"d3","distracter"
"5845","10",194,-234.5,-205.6,112,406,15566032,3,"5","target"
"5846","10",194,-228.8,-164.9,442,538,15566494,4,"5","target"
"5847","10",195,-19.5,-11.7,1222,-1016,15570404,1,"c","centre"
"5848","10",195,-244.8,114.2,644,250,15571092,2,"4","target"
"5849","10",196,-11.4,-1.10000000000002,1222,-1016,15575188,1,"c","centre"
"5850","10",196,-233.9,113.5,700,250,15575932,2,"4","target"
"5851","10",197,-2,-4.5,1224,-1018,15579722,1,"c","centre"
"5852","10",197,237.5,-184.2,114,252,15579882,2,"1","target"
"5853","10",197,225.1,-163.3,592,380,15580488,3,"1","target"
"5854","10",198,-5.20000000000005,-14.2,1210,-1023,15584286,1,"c","centre"
"5855","10",198,230.5,-193.5,110,237,15584446,2,"1","target"
"5856","10",198,218.1,-167.2,578,367,15585044,3,"1","target"
"5857","10",199,-7.70000000000005,-9.5,1236,-1019,15589684,1,"c","centre"
"5858","10",199,-5.10000000000002,220.3,188,267,15589922,2,"3","target"
"5859","10",199,-14.4,224,352,473,15590292,3,"3","target"
"5860","10",199,1,2.70000000000005,164,853,15590484,4,"c","centre"
"5861","10",200,-25.6,31.3,484,-482,15593496,1,"c","centre"
"5862","10",200,-3,-9.79999999999995,720,18,15594232,2,"c","centre"
"5863","10",200,-126.8,-252,96,774,15594364,3,"d5","distracter"
"5864","10",200,231.7,-182.8,150,922,15594566,4,"1","target"
"5865","10",200,217.4,-173.2,442,1084,15595020,5,"1","target"
"5866","10",201,-19.1,-1.39999999999998,1232,-1023,15598760,1,"c","centre"
"5867","10",201,-6.10000000000002,-309.3,64,255,15598870,2,"6","target"
"5868","10",201,-9.89999999999998,-269.7,640,337,15599528,3,"6","target"
"5869","10",202,-15.4,-7.10000000000002,1222,-1025,15603248,1,"c","centre"
"5870","10",202,-261.7,-9.29999999999995,48,241,15603340,2,"d4","distracter"
"5871","10",202,-231.3,104.5,648,315,15604014,3,"4","target"
"5872","10",203,1.70000000000005,-20.4,288,-286,15606834,1,"c","centre"
"5873","10",203,-10.3,-15.7,918,18,15607768,2,"c","centre"
"5874","10",203,117.1,-272.3,112,976,15607920,3,"d6","distracter"
"5875","10",203,-4.79999999999995,-287.9,572,1122,15608526,4,"6","target"
"5876","10",204,-32.8,-23.6,330,-328,15611466,1,"c","centre"
"5877","10",204,-4.89999999999998,-19.5,880,10,15612354,2,"c","centre"
"5878","10",204,-234.8,-150.1,674,920,15613058,3,"5","target"
"5879","10",205,-16.8,-14.3,1276,-1024,15616972,1,"c","centre"
"5880","10",205,15.3,-338,80,296,15617096,2,"6","target"
"5881","10",205,-5.39999999999998,-296.7,580,400,15617700,3,"6","target"
"5882","10",206,-9.89999999999998,-23.1,1244,-1017,15622214,1,"c","centre"
"5883","10",206,-7.70000000000005,236,614,277,15622878,2,"3","target"
"5884","10",207,-5,-10.6,1242,-1024,15626688,1,"c","centre"
"5885","10",207,212.8,-142.2,704,262,15627436,2,"1","target"
"5886","10",208,7.5,6.79999999999995,274,-272,15631026,1,"c","centre"
"5887","10",208,-7.70000000000005,-9.70000000000005,956,18,15631998,2,"c","centre"
"5888","10",208,-11.1,-297.1,140,1014,15632178,3,"6","target"
"5889","10",208,-5.79999999999995,-293.7,566,1160,15632750,4,"6","target"
"5890","10",209,-2.5,-42.6,308,-306,15635622,1,"c","centre"
"5891","10",209,-3.5,-29.2,886,10,15636516,2,"c","centre"
"5892","10",209,216.5,-133.8,140,940,15636700,3,"1","target"
"5893","10",209,219,-166.6,584,1094,15637298,4,"1","target"
"5894","10",210,-3.60000000000002,-36.1,270,-268,15640090,1,"c","centre"
"5895","10",210,-10,-11.1,1044,14,15641146,2,"c","centre"
"5896","10",210,-70.1,-187.7,36,1100,15641224,3,"d5","distracter"
"5897","10",211,-6.89999999999998,-7.10000000000002,1212,-1022,15645612,1,"c","centre"
"5898","10",211,236.7,116.7,136,224,15645782,2,"2","target"
"5899","10",211,213.9,100.6,610,368,15646400,3,"2","target"
"5900","10",212,-9.89999999999998,-25.9,1226,-1018,15650530,1,"c","centre"
"5901","10",212,194.5,-170.8,732,248,15651302,2,"1","target"
"5902","10",213,0.700000000000045,17,1314,-1018,15655186,1,"c","centre"
"5903","10",213,-223.4,101.4,636,328,15655854,2,"4","target"
"5904","10",214,-2.39999999999998,-9.10000000000002,1218,-1022,15659586,1,"c","centre"
"5905","10",214,-155,-286.7,66,234,15659690,2,"d5","distracter"
"5906","10",214,15.7,206.1,106,364,15659860,3,"3","target"
"5907","10",214,-6.60000000000002,233.7,472,492,15660354,4,"3","target"
"5908","10",215,-13.4,-12.9,1200,-1018,15664356,1,"c","centre"
"5909","10",215,240.3,-190,96,220,15664490,2,"1","target"
"5910","10",215,210.2,-168.6,630,330,15665134,3,"1","target"
"5911","10",216,-18.1,-24.2,758,-756,15669014,1,"c","centre"
"5912","10",216,-22,-20.8,444,10,15669466,2,"c","centre"
"5913","10",216,-261.7,96.7,564,488,15670064,3,"4","target"
"5914","10",216,-2.60000000000002,-9.89999999999998,198,1084,15670294,4,"c","centre"
"5915","A",1,-4,-27.4,1261,-1014,1824844,1,"c","centre"
"5916","A",1,244.3,-128.6,173,284,1825054,2,"1","target"
"5917","A",3,4.70000000000005,-23.9,663,-662,1842494,1,"c","centre"
"5918","A",3,-6.39999999999998,173,337,40,1842870,2,"3","blank"
"5919","A",3,-3.70000000000005,-8,288,410,1843191,3,"c","centre"
"5920","A",3,202.5,-154.2,202,734,1843429,4,"1","target"
"5921","A",5,-5.10000000000002,-29.9,1227,-1016,1858927,1,"c","centre"
"5922","A",5,234.4,-27.3,669,247,1859632,2,"d1","distracter"
"5923","A",6,-14.9,-26.7,1265,-1015,1865650,1,"c","centre"
"5924","A",7,-15.7,-25.6,1375,-1017,1873576,1,"c","centre"
"5925","A",7,-140.1,-215.8,98,395,1873711,2,"d5","distracter"
"5926","A",8,-8.10000000000002,-21.4,1369,-1012,1878943,1,"c","centre"
"5927","A",9,-11.4,-30,1293,-1016,1886846,1,"c","centre"
"5928","A",10,2.5,-10.5,346,-345,1892334,1,"c","centre"
"5929","A",10,-13.8,-22.5,935,8,1893276,2,"c","centre"
"5930","A",10,-208,-125.2,153,977,1893463,3,"5","target"
"5931","A",10,-238.1,-148,541,1142,1894016,4,"5","target"
"5932","A",11,-8.5,-28.4,1253,-1016,1899741,1,"c","centre"
"5933","A",11,-217.2,-122,157,274,1899935,2,"5","target"
"5934","A",12,-9.20000000000005,-27.2,1240,-1016,1906679,1,"c","centre"
"5935","A",12,229.2,59.9,142,265,1906862,2,"d1","distracter"
"5936","A",14,-10.6,-22.4,1289,-1013,1919398,1,"c","centre"
"5937","A",14,-4.70000000000005,134.9,109,307,1919538,2,"0","blank"
"5938","A",16,-11.9,-30.6,1351,-1016,1935092,1,"c","centre"
"5939","A",16,1.39999999999998,-216.6,126,372,1935255,2,"6","target"
"5940","A",17,-16.5,-29.4,1393,-1017,1941584,1,"c","centre"
"5941","A",17,-223.9,-148.2,175,416,1941799,2,"5","target"
"5942","A",18,-14,-26.9,1234,-1017,1947324,1,"c","centre"
"5943","A",18,-231.9,-51.7,274,252,1947633,2,"d4","distracter"
