"observer","trial","x","y","dur","onset","offset","n","aoi2","aoi"
"5",95,1.39999999999998,-51.3,502,1565,1751983,4,"centre","c"
"5",96,29.1,-16.8,1365,0,1758662,1,"centre","c"
"5",96,-16,-5.79999999999995,704,1388,1759389,2,"centre","c"
"5",97,11,2.29999999999995,1253,0,1766455,1,"centre","c"
"5",97,-73.3,121.1,215,1278,1766695,2,"blank","0"
"5",97,172.7,97.7,335,1523,1767060,3,"target","2"
"5",98,20.4,2.29999999999995,250,0,1770980,1,"centre","c"
"5",98,26.7,8.60000000000002,376,485,1771591,2,"centre","c"
"5",98,66.2,55.4,370,878,1771978,3,"centre","c"
"5",98,17.8,-91.3,166,1285,1772181,4,"centre","c"
"5",98,-8,71.7,853,1486,1773069,5,"centre","c"
"5",99,3.39999999999998,-20.5,1284,0,1779516,1,"centre","c"
"5",99,17.9,-19.3,128,1295,1779655,2,"centre","c"
"5",99,13.2,46.8,18,1444,1779694,3,"centre","c"
"5",99,-111.6,18.8,844,1489,1780565,4,"blank","0"
"5",100,11.1,12.2,1327,0,1785493,1,"centre","c"
"5",100,-121.5,5.89999999999998,201,1358,1785725,2,"blank","0"
"5",100,6.29999999999995,83.6,999,1583,1786748,3,"centre","c"
"5",101,-1.89999999999998,8.29999999999995,645,0,1818131,1,"centre","c"
"5",101,-13.8,68.9,242,661,1818389,2,"centre","c"
"5",101,-12.2,24.9,417,921,1818824,3,"centre","c"
"5",101,-33.3,134,158,1359,1819003,4,"blank","0"
"5",101,-11.5,177.8,124,1529,1819139,5,"target","3"
"5",101,89.3,-195.2,429,1715,1819630,6,"distracter","d6"
"5",102,-7.10000000000002,0.299999999999955,339,0,1823095,1,"centre","c"
"5",102,-25.8,14.5,174,356,1823286,2,"centre","c"
"5",102,-5.5,0.200000000000045,691,541,1823988,3,"centre","c"
"5",102,173.5,48.5,148,1260,1824164,4,"target","2"
"5",102,-37.1,65.9,528,1446,1824730,5,"centre","c"
"5",103,-6,5.10000000000002,1213,0,1830252,1,"centre","c"
"5",103,-102.2,-151.4,254,1245,1830538,2,"distracter","d5"
"5",103,-51.2,-59.1,530,1524,1831093,3,"centre","c"
"5",104,-6.39999999999998,-0.5,1243,0,1836200,1,"centre","c"
"5",104,85,-129.6,118,1280,1836355,2,"blank","0"
"5",104,-80.3,-45.9,326,1422,1836705,3,"centre","c"
"5",105,-5.89999999999998,1.89999999999998,1216,0,1842788,1,"centre","c"
"5",105,195.2,-126.3,176,1250,1842998,2,"target","1"
"5",105,27.7,-15.9,813,1451,1843836,3,"centre","c"
"5",106,1.5,1,790,0,1848429,1,"centre","c"
"5",106,9.20000000000005,0.700000000000045,439,798,1848876,2,"centre","c"
"5",106,-6.5,90.8,142,1280,1849061,3,"centre","c"
"5",106,-107.4,1.5,568,1448,1849655,4,"blank","0"
"5",107,12.2,16.2,290,0,1853195,1,"centre","c"
"5",107,13.8,48.1,184,298,1853387,2,"centre","c"
"5",107,-1.60000000000002,12.7,756,497,1854158,3,"centre","c"
"5",107,-28,54.9,187,1274,1854366,4,"centre","c"
"5",107,-69.7,57.5,385,1483,1854773,5,"centre","c"
"5",108,16.4,14.1,548,0,1860604,1,"centre","c"
"5",108,15,4.29999999999995,772,564,1861392,2,"centre","c"
"5",108,82.4000000000001,-64.8,320,1359,1861735,3,"blank","0"
"5",108,29.5,-109.9,625,1698,1862379,4,"blank","0"
"5",109,9.5,-36.3,1250,0,1869941,1,"centre","c"
"5",109,-97.8,109.9,251,1274,1870216,2,"blank","0"
"5",109,-198.5,-62.1,336,1560,1870587,3,"target","5"
"5",109,-188.4,-101.8,211,1914,1870816,4,"target","5"
"5",109,-140,15,279,2149,1871119,5,"blank","0"
"5",110,-0.399999999999977,-8.70000000000005,1256,0,1875670,1,"centre","c"
"5",110,-14,21.9,167,1280,1875861,2,"centre","c"
"5",110,-53.4,-91.5,303,1475,1876192,3,"blank","0"
"5",111,11.3,-1.70000000000005,546,0,1880806,1,"centre","c"
"5",111,15.8,44.6,710,566,1881536,2,"centre","c"
"5",111,-11.7,43.1,202,1285,1881747,3,"centre","c"
"5",111,79.5999999999999,-56.2,271,1527,1882058,4,"centre","c"
"5",111,6.89999999999998,1.60000000000002,1434,1819,1883513,5,"centre","c"
"5",112,5.60000000000002,-2.39999999999998,1348,0,1887633,1,"centre","c"
"5",112,-30.2,36.7,503,1365,1888153,2,"centre","c"
"5",112,-52.7,-28.2,463,1889,1888637,3,"centre","c"
"5",113,-4.60000000000002,1.89999999999998,1263,0,1893457,1,"centre","c"
"5",113,-39,56,188,1284,1893666,2,"centre","c"
"5",113,-60.2,100.1,166,1491,1893851,3,"blank","0"
"5",113,-31.1,192.8,339,1676,1894209,4,"target","3"
"5",114,-7.70000000000005,-7.10000000000002,1228,0,1902455,1,"centre","c"
"5",114,-96,129.1,595,1252,1903074,2,"distracter","d3"
"5",115,-0.600000000000023,0.600000000000023,654,0,1907148,1,"centre","c"
"5",115,4.5,48.1,568,672,1907734,2,"centre","c"
"5",115,-208.7,-55.9,163,1271,1907928,3,"blank","d4"
"5",115,-28.1,89.6,460,1474,1908428,4,"centre","c"
"5",116,-2,-6.29999999999995,1227,0,1914339,1,"centre","c"
"5",116,-179.4,24.9,123,1256,1914491,2,"blank","d4"
"5",116,12,10.2,504,1418,1915034,3,"centre","c"
"5",117,-6.39999999999998,-14.8,1265,0,1920794,1,"centre","c"
"5",117,-223.4,-107.4,218,1313,1921060,2,"target","5"
"5",117,-66.9,-17,266,1571,1921366,3,"centre","c"
"5",118,9.20000000000005,5.79999999999995,1929,0,1928410,1,"centre","c"
"5",119,11.3,5.5,842,0,1935122,1,"centre","c"
"5",119,13.4,-3,461,850,1935591,2,"centre","c"
"5",119,-2.39999999999998,-154.7,118,1345,1935743,3,"blank","0"
"5",119,-70.6,-38.5,629,1488,1936397,4,"centre","c"
"5",120,16,30.3,28,0,1940842,1,"centre","c"
"5",120,7.79999999999995,6.89999999999998,1226,36,1942076,2,"centre","c"
"5",120,151.1,-13.8,144,1293,1942251,3,"blank","0"
"5",120,17.8,62,740,1461,1943015,4,"centre","c"
"5",121,0.299999999999955,-15.7,284,0,1947566,1,"centre","c"
"5",121,19.9,-16.9,907,294,1948483,2,"centre","c"
"5",121,125.5,-167,153,1235,1948670,3,"distracter","d6"
"5",121,-30.3,7.29999999999995,574,1418,1949274,4,"centre","c"
"5",122,-11.1,-17.1,864,0,1953816,1,"centre","c"
"5",122,-2.39999999999998,-8.29999999999995,480,873,1954305,2,"centre","c"
"5",122,-22.2,-1.60000000000002,901,1383,1955236,3,"centre","c"
"5",123,-9.5,-2.89999999999998,1260,0,1959433,1,"centre","c"
"5",123,78.4000000000001,36.5,88,1287,1959548,2,"centre","c"
"5",123,-60.3,6,596,1403,1960172,3,"centre","c"
"5",124,-20,-12.4,2006,0,1966623,1,"centre","c"
"5",125,-8.60000000000002,5.29999999999995,1345,0,1972596,1,"centre","c"
"5",125,-137.4,-80.5,536,1373,1973160,2,"target","5"
"5",126,12.6,11.3,1223,0,1977774,1,"centre","c"
"5",126,198.4,-50,88,1262,1977901,2,"blank","d1"
"5",126,43.8,28.5,637,1379,1978567,3,"centre","c"
"5",127,14.3,6.29999999999995,1248,0,1984684,1,"centre","c"
"5",127,-53,49.6,262,1269,1984967,2,"centre","c"
"5",127,-119,183.6,232,1553,1985221,3,"distracter","d3"
"5",128,27.5,14.7,1305,0,1989807,1,"centre","c"
"5",128,-135.5,-29.5,612,1333,1990447,2,"blank","0"
"5",129,8.10000000000002,-0.700000000000045,2627,0,1997047,1,"centre","c"
"5",130,-0.5,7.20000000000005,671,0,2000775,1,"centre","c"
"5",130,8.60000000000002,16.7,568,679,2001351,2,"centre","c"
"5",130,-70.8,108.2,376,1274,2001754,3,"blank","0"
"5",131,2.79999999999995,7.60000000000002,1264,0,2007201,1,"centre","c"
"5",131,218.6,108.2,247,1295,2007479,2,"target","2"
"5",131,-97.4,-11.6,685,1592,2008214,3,"centre","c"
"5",132,3.5,4.20000000000005,1430,0,2013555,1,"centre","c"
"5",132,-20.7,-72,23,1451,2013599,2,"centre","c"
"5",132,-121.4,-39,491,1497,2014113,3,"blank","0"
"5",133,-13.7,-0.399999999999977,2016,0,2020735,1,"centre","c"
"5",134,1.39999999999998,-28.5,1175,0,2025647,1,"centre","c"
"5",134,-64.3,81,277,1208,2025957,2,"blank","0"
"5",134,28.8,-272.9,249,1536,2026257,3,"target","6"
"5",135,13.9,10.3,252,0,2030459,1,"centre","c"
"5",135,18.2,4.60000000000002,1158,455,2031820,2,"centre","c"
"5",135,108.2,74.7,332,1632,2032171,3,"blank","0"
"5",136,11,-0.600000000000023,169,0,2036176,1,"centre","c"
"5",136,3.60000000000002,-9.29999999999995,397,398,2036802,2,"centre","c"
"5",136,24.6,3.5,544,805,2037356,3,"centre","c"
"5",136,-193.6,-8.70000000000005,413,1385,2037805,4,"distracter","d4"
"5",136,-103.2,-9,347,1822,2038176,5,"blank","0"
"5",137,13.1,11.2,1400,0,2043392,1,"centre","c"
"5",137,-132.9,51.9,150,1427,2043569,2,"blank","0"
"5",137,93.3,-145,458,1636,2044086,3,"distracter","d6"
"5",138,18.6,-2.39999999999998,1245,0,2048904,1,"centre","c"
"5",138,-165.1,-43.4,229,1277,2049165,2,"blank","0"
"5",138,47.9,39.6,494,1548,2049701,3,"centre","c"
"5",139,-85.3,25.7,453,0,2070264,1,"centre","c"
"5",139,-86,16.1,769,467,2071047,2,"centre","c"
"5",139,-1,176.5,267,1262,2071340,3,"target","3"
"5",139,46,214.6,230,1547,2071588,4,"target","3"
"5",140,-99.5,42,1859,0,2078972,1,"blank","0"
"5",141,-98.6,29.3,561,0,2085760,1,"blank","0"
"5",141,-91.5,164.7,201,593,2085993,2,"blank","d3"
"5",141,-90.6,70.3,511,822,2086532,3,"blank","0"
"5",141,-195.3,158.5,154,1367,2086720,4,"target","4"
"5",141,-65.1,104.9,360,1564,2087123,5,"blank","0"
"5",142,-96,29.2,230,0,2091594,1,"blank","0"
"5",142,62,-3.29999999999995,163,256,2091783,2,"centre","c"
"5",142,-44,52.8,184,441,2091989,3,"centre","c"
"5",142,-87.7,41.2,637,638,2092639,4,"centre","c"
"5",142,-99.8,217.3,319,1310,2092993,5,"blank","d3"
"5",142,-118.4,96.8,322,1655,2093341,6,"blank","0"
"5",143,-98,28.7,2186,0,2099249,1,"blank","0"
"5",144,-88.7,24.4,1358,0,2123557,1,"centre","c"
"5",144,-198.5,-1.20000000000005,172,1384,2123755,2,"blank","d4"
"5",145,-102,28.9,1260,0,2170292,1,"blank","0"
"5",145,1.10000000000002,-24.2,127,1297,2170456,2,"centre","c"
"5",145,-88.4,49.1,1319,1447,2171798,3,"blank","0"
"5",146,-86.7,-14.6,1251,0,2180474,1,"centre","c"
"5",146,21.7,54.4,172,1276,2180671,2,"centre","c"
"5",146,-33.3,61.8,468,1457,2181148,3,"centre","c"
"5",147,-84.6,-13.5,1250,0,2187987,1,"centre","c"
"5",147,-253.1,-7.20000000000005,191,1280,2188208,2,"distracter","d4"
"5",147,-123,-46.4,204,1510,2188451,3,"blank","0"
"5",147,-85.5,-114.1,340,1741,2188818,4,"blank","0"
"5",148,-67.9,-21.8,1293,0,2194118,1,"centre","c"
"5",148,-68,-2.60000000000002,23,1501,2194349,2,"centre","c"
"5",149,-86.9,0.399999999999977,2065,0,2200491,1,"centre","c"
"5",150,-90,9.10000000000002,1439,0,2205399,1,"centre","c"
"5",150,-110.4,11.1,582,1473,2206015,2,"blank","0"
"5",151,-16.4,6.89999999999998,1252,0,2242530,1,"centre","c"
"5",151,-31.1,185.9,248,1284,2242810,2,"target","3"
"5",151,-43.4,-4.89999999999998,531,1572,2243381,3,"centre","c"
"5",152,0.5,7.20000000000005,1296,0,2248480,1,"centre","c"
"5",152,-83.4,-3,223,1320,2248727,2,"centre","c"
"5",153,5.29999999999995,0.100000000000023,1276,0,2253521,1,"centre","c"
"5",153,-124.3,66.9,637,1300,2254182,2,"blank","0"
"5",154,6.10000000000002,-1.20000000000005,1405,0,2260136,1,"centre","c"
"5",154,-15.3,-49.4,293,1451,2260475,2,"centre","c"
"5",155,17.4,4.70000000000005,1240,0,2266853,1,"centre","c"
"5",155,-164.4,16.2,278,1269,2267160,2,"distracter","d4"
"5",155,42.8,8.20000000000005,607,1582,2267802,3,"centre","c"
"5",156,4.10000000000002,9.79999999999995,1985,0,2275167,1,"centre","c"
"5",157,23.4,-0.200000000000045,1245,0,2280777,1,"centre","c"
"5",157,194.6,-2,124,1276,2280932,2,"distracter","d1"
"5",157,86.3,-16.3,78,1422,2281032,3,"centre","c"
"5",157,-84.1,5.79999999999995,396,1526,2281454,4,"centre","c"
"5",158,16.4,-11.6,1400,0,2286686,1,"centre","c"
"5",158,-106.8,-0.600000000000023,491,1453,2287230,2,"blank","0"
"5",159,9.89999999999998,-11.8,1327,0,2292793,1,"centre","c"
"5",159,93,-79.3,143,1358,2292967,2,"blank","0"
"5",159,-9.10000000000002,44,470,1536,2293472,3,"centre","c"
"5",160,21.1,0.600000000000023,1317,0,2298783,1,"centre","c"
"5",160,9.79999999999995,-29,106,1331,2298903,2,"centre","c"
"5",160,-15.5,23.6,488,1456,2299410,3,"centre","c"
"5",161,29.1,-4.10000000000002,2109,0,2305160,1,"centre","c"
"5",162,20.7,-6.70000000000005,1311,0,2313013,1,"centre","c"
"5",162,15.8,26.5,167,1349,2313218,2,"centre","c"
"5",163,28,-5.89999999999998,587,0,2318489,1,"centre","c"
"5",163,28.1,109.6,188,611,2318701,2,"blank","0"
"5",163,19.2,6.5,318,825,2319045,3,"centre","c"
"5",163,48.9,-8.29999999999995,260,1152,2319314,4,"centre","c"
"5",163,37.1,-91.5,24,1435,2319361,5,"centre","c"
"5",163,19.3,-3.39999999999998,390,1469,2319761,6,"centre","c"
"5",164,23.8,4,2011,0,2325597,1,"centre","c"
"5",165,30.6,-2.10000000000002,1260,0,2330480,1,"centre","c"
"5",165,33,-65.4,235,1283,2330738,2,"centre","c"
"5",165,-38.9,72.4,900,1560,2331680,3,"centre","c"
"5",166,14.6,-2.79999999999995,1303,0,2337141,1,"centre","c"
"5",166,-37,15.9,1064,1323,2338225,2,"centre","c"
"5",167,6.60000000000002,-12.9,272,0,2343753,1,"centre","c"
"5",167,12.3,-12,1013,280,2344774,2,"centre","c"
"5",167,11.3,-8.79999999999995,245,1316,2345042,3,"centre","c"
"5",167,-3.5,-99.8,421,1588,2345490,4,"centre","c"
"5",168,24.1,-8.70000000000005,1257,0,2350998,1,"centre","c"
"5",168,-45.1,59.7,615,1280,2351636,2,"centre","c"
"5",169,26.3,-13.5,1299,0,2356989,1,"centre","c"
"5",169,40.7,5.39999999999998,343,1312,2357345,2,"centre","c"
"5",169,10.8,3.10000000000002,563,1663,2357916,3,"centre","c"
"5",170,28.1,-1.39999999999998,495,0,2362918,1,"centre","c"
"5",170,23.4,-22.3,795,515,2363733,2,"centre","c"
"5",170,-26.1,9.60000000000002,236,1332,2363991,3,"centre","c"
"5",171,25.4,-10.8,236,0,2368729,1,"centre","c"
"5",171,24.4,-4.89999999999998,821,446,2369760,2,"centre","c"
"5",171,-78.6,-139.5,253,1296,2370042,3,"distracter","d5"
"5",171,-50.7,32.4,423,1577,2370493,4,"centre","c"
"5",172,21.4,-10.3,1285,0,2375326,1,"centre","c"
"5",172,58.2,28.7,462,1301,2375804,2,"centre","c"
"5",173,49,-17.1,1284,0,2380459,1,"centre","c"
"5",173,179.9,24.4,121,1312,2380608,2,"blank","d1"
"5",173,28.1,-14.7,552,1454,2381181,3,"centre","c"
"5",174,19.9,-19,1282,0,2386609,1,"centre","c"
"5",174,93.8,-136.1,162,1314,2386803,2,"distracter","d6"
"5",174,28.9,-64.8,652,1494,2387473,3,"centre","c"
"5",175,21.7,-30.2,1266,0,2393776,1,"centre","c"
"5",175,-65.9,-17.8,707,1308,2394525,2,"centre","c"
"5",176,16.2,-50.8,1266,0,2399526,1,"centre","c"
"5",176,-164.5,11.3,254,1307,2399821,2,"blank","d4"
"5",176,99.8,-120.1,572,1612,2400444,3,"blank","0"
"5",178,27.1,-45,1264,0,2412287,1,"centre","c"
"5",178,-133.4,-22.3,216,1295,2412534,2,"blank","0"
"5",178,116.8,-139.8,570,1556,2413149,3,"blank","d6"
"5",179,27.1,-32.9,1241,0,2418469,1,"centre","c"
"5",179,-40.1,61.7,207,1264,2418699,2,"centre","c"
"5",179,-0.100000000000023,76.4,264,1485,2418977,3,"centre","c"
"5",180,22.6,-14.1,724,0,2424571,1,"centre","c"
"5",180,24,-13.4,575,740,2425162,2,"centre","c"
"5",180,146.6,-61.6,159,1342,2425348,3,"blank","0"
"5",180,-20.3,42.3,313,1539,2425699,4,"centre","c"
"5",181,15.3,-4.5,1242,0,2431572,1,"centre","c"
"5",181,83.2,-101,70,1274,2431674,2,"blank","0"
"5",181,-9.5,-47.3,597,1370,2432297,3,"centre","c"
"5",182,9.29999999999995,-33.5,1347,0,2437819,1,"centre","c"
"5",182,-78.9,-43.1,577,1368,2438417,2,"centre","c"
"5",183,19.7,-11.1,1253,0,2443234,1,"centre","c"
"5",183,-167.7,-60.8,224,1282,2443487,2,"target","5"
"5",183,-28.2,32.2,483,1532,2443996,3,"centre","c"
"5",184,11.6,-53,201,0,2448015,1,"centre","c"
"5",184,41.6,-5.5,810,428,2449052,2,"centre","c"
"5",184,30.7,-182.9,90,1271,2449175,3,"target","6"
"5",184,-18.7,-2.89999999999998,656,1397,2449867,4,"centre","c"
"5",185,18.5,-32.7,1238,0,2455021,1,"centre","c"
"5",185,229.7,-58.4,117,1272,2455172,2,"distracter","d1"
"5",185,31.7,31.6,405,1415,2455603,3,"centre","c"
"5",186,33.8,-19.1,207,0,2459257,1,"centre","c"
"5",186,33.5,-15.5,991,416,2460457,2,"centre","c"
"5",186,2.89999999999998,12.1,491,1433,2460974,3,"centre","c"
"5",187,5.89999999999998,-58.5,1302,0,2466019,1,"centre","c"
"5",187,-57.6,-57.7,313,1323,2466353,2,"centre","c"
"5",187,-86.7,-16,363,1647,2466727,3,"centre","c"
"5",188,27.3,-8.20000000000005,1241,0,2471692,1,"centre","c"
"5",188,-55.1,110.3,541,1268,2472260,2,"blank","0"
"5",189,27.5,-8.39999999999998,230,0,2477848,1,"centre","c"
"5",189,32.7,1.39999999999998,787,445,2478850,2,"centre","c"
"5",189,-156.1,-24.1,226,1263,2479107,3,"blank","0"
"5",189,-208.9,-53,111,1509,2479238,4,"distracter","d4"
"5",189,-185.5,-149.2,390,1647,2479655,5,"target","5"
"5",190,0.799999999999955,-41.9,1247,0,2486300,1,"centre","c"
"5",190,63.8,-50,852,1279,2487184,2,"centre","c"
"5",191,0.700000000000045,-25.6,1271,0,2492057,1,"centre","c"
"5",191,105.8,38.3,159,1296,2492241,2,"blank","0"
"5",191,37.1,33.7,315,1475,2492576,3,"centre","c"
"5",191,-23.1,25.7,285,1808,2492879,4,"centre","c"
"5",192,22.6,-25.8,1210,0,2498180,1,"centre","c"
"5",192,175.7,-194,179,1252,2498401,2,"distracter","d6"
"5",192,160,-248.7,213,1451,2498634,3,"distracter","d6"
"5",192,42.6,11.5,480,1704,2499154,4,"centre","c"
"5",193,15.3,-31.7,1458,0,2504646,1,"centre","c"
"5",193,-151.7,38.8,185,1486,2504859,2,"blank","0"
"5",193,-196,70.8,105,1692,2504985,3,"target","4"
"5",193,223.4,-165.4,150,1848,2505186,4,"blank","1"
"5",193,-154.7,38.9,361,2044,2505593,5,"blank","0"
"5",194,29.9,-25,1250,0,2511387,1,"centre","c"
"5",194,175.2,-35.7,132,1279,2511548,2,"distracter","d1"
"5",194,51.5,-10.1,572,1437,2512146,3,"centre","c"
"5",195,29.6,-15.7,259,0,2515830,1,"centre","c"
"5",195,-1061.6,-119.3,33,389,2515993,2,"blank","0"
"5",195,-1059,40.5,78,466,2516115,3,"blank","0"
"5",195,-1192.1,146,228,585,2516384,4,"blank","0"
"5",195,9,-121.9,249,893,2516713,5,"blank","0"
"5",195,0.700000000000045,-29.6,126,1167,2516864,6,"centre","c"
"5",195,-224.7,-8.60000000000002,833,1325,2517729,7,"distracter","d4"
"5",196,31.3,-7.60000000000002,1271,0,2522527,1,"centre","c"
"5",196,185.7,32.3,152,1299,2522707,2,"blank","d1"
"5",196,21.8,14.5,328,1474,2523058,3,"centre","c"
"5",197,-11.5,-20.3,1231,0,2527341,1,"centre","c"
"5",197,-13,117.6,545,1256,2527911,2,"blank","0"
"5",198,13.4,-17.5,1255,0,2533730,1,"centre","c"
"5",198,-110.8,-128.2,258,1289,2534022,2,"distracter","d5"
"5",198,-103.2,-33.8,352,1565,2534392,3,"blank","0"
"5",199,19.1,-31.3,2012,0,2540286,1,"centre","c"
"5",200,16.8,-23.7,1254,0,2545496,1,"centre","c"
"5",200,1,92.7,241,1276,2545759,2,"centre","c"
"5",200,-21.5,-16.2,548,1541,2546331,3,"centre","c"
"5",201,-94.5,33.1,1244,0,2579939,1,"blank","0"
"5",201,93.3,23.7,216,1278,2580189,2,"centre","c"
"5",202,-93.5,25.1,329,0,2587094,1,"centre","c"
"5",202,-88.8,26,754,504,2588023,2,"centre","c"
"5",202,-288.6,25.8,209,1284,2588258,3,"distracter","d4"
"5",203,-95.1,31.9,1419,0,2593549,1,"blank","0"
"5",203,-124.1,36.3,607,1442,2594179,2,"blank","0"
"5",204,-83.1,23.2,63,0,2598545,1,"centre","c"
"5",204,-42.9,11.2,155,353,2598990,2,"centre","c"
"5",204,-96.3,10.1,698,523,2599703,3,"centre","c"
"5",204,77.8,-71.6,144,1254,2599880,4,"blank","0"
"5",204,-167.7,51.2,476,1436,2600394,5,"blank","4"
"5",205,-100.4,28,1304,0,2606268,1,"blank","0"
"5",205,-146.8,21.9,593,1323,2606880,2,"blank","0"
"5",206,-96.7,14.6,1253,0,2611050,1,"centre","c"
"5",206,-255.5,-40.7,234,1282,2611313,2,"blank","d4"
"5",206,-175,18.7,455,1538,2611790,3,"blank","d4"
"5",207,-88.8,38.5,1250,0,2626248,1,"centre","c"
"5",207,93.2,31.4,151,1281,2626430,2,"centre","c"
"5",207,-1.39999999999998,69.1,716,1450,2627164,3,"centre","c"
"5",208,-81.1,9.70000000000005,1256,0,2639708,1,"centre","c"
"5",208,-301.3,25.9,273,1290,2640015,2,"distracter","d4"
"5",208,-194.7,49.7,288,1589,2640329,3,"distracter","d4"
"5",209,-87.8,18.3,1830,0,2645688,1,"centre","c"
"5",210,-88.5,52.7,1289,0,2665159,1,"blank","0"
"5",210,3.79999999999995,30.8,151,1320,2665341,2,"centre","c"
"5",210,-55.7,57.4,529,1482,2665881,3,"centre","c"
"5",211,-96.5,33.4,1222,0,2676242,1,"blank","0"
"5",211,9.20000000000005,46.3,208,1255,2676483,2,"centre","c"
"5",211,-179.7,110.6,559,1488,2677067,3,"blank","4"
"5",212,-89.7,39.3,1304,0,2689863,1,"centre","c"
"5",212,-158.4,-33.8,163,1328,2690050,2,"blank","0"
"5",212,-213.1,34.2,556,1513,2690628,3,"blank","d4"
"5",213,-85.4,44.4,1387,0,2695528,1,"centre","c"
"5",214,-84.8,36.6,1262,0,2700635,1,"centre","c"
"5",214,-95,63.3,271,1282,2700926,2,"blank","0"
"5",214,-182.4,90,337,1578,2701288,3,"blank","4"
"5",215,-90.4,32.2,1271,0,2705939,1,"centre","c"
"5",215,-12,-16.7,138,1303,2706109,2,"centre","c"
"5",215,-93,84.2,535,1463,2706666,3,"blank","0"
"5",216,-96.8,29.3,2199,0,2712474,1,"blank","0"
"5",217,-89.3,27.2,2144,0,2718326,1,"centre","c"
"5",218,-28.2,16.2,513,0,2733774,1,"centre","c"
"5",218,4.5,39.9,212,532,2734005,2,"centre","c"
"5",218,-21.5,18,511,757,2734529,3,"centre","c"
"5",218,-95.2,0.299999999999955,141,1290,2734692,4,"centre","c"
"5",218,-109.3,34.4,487,1442,2735190,5,"blank","0"
"5",219,-21.7,-0.200000000000045,1405,0,2739832,1,"centre","c"
"5",219,-64.1,9.29999999999995,540,1415,2740382,2,"centre","c"
"5",220,-20.2,-0.899999999999977,1282,0,2745045,1,"centre","c"
"5",220,-183,39.2,249,1309,2745321,2,"blank","d4"
"5",220,-87.6,60,365,1580,2745708,3,"blank","0"
"5",221,-8.20000000000005,14.7,1289,0,2751118,1,"centre","c"
"5",221,-96.4,-5.10000000000002,680,1313,2751822,2,"centre","c"
"5",222,-4.39999999999998,2.60000000000002,1292,0,2757154,1,"centre","c"
"5",222,-101.4,60,294,1318,2757474,2,"blank","0"
"5",222,-40.2,6.5,303,1632,2757797,3,"centre","c"
"5",223,0,-4.70000000000005,14,0,2761260,1,"centre","c"
"5",223,7.60000000000002,0.600000000000023,1254,246,2762746,2,"centre","c"
"5",223,130.4,24.4,489,1536,2763271,3,"blank","0"
"5",224,-14.9,-8.79999999999995,274,0,2768421,1,"centre","c"
"5",224,-4.20000000000005,-7.70000000000005,857,549,2769553,2,"centre","c"
"5",224,-139.9,-4.79999999999995,273,1429,2769849,3,"blank","0"
"5",225,-8.60000000000002,1.39999999999998,1308,0,2774331,1,"centre","c"
"5",225,-97,1.39999999999998,396,1331,2774750,2,"centre","c"
"5",226,-4.89999999999998,8.89999999999998,1865,0,2780996,1,"centre","c"
"5",227,-0.700000000000045,9.29999999999995,1763,0,2786165,1,"centre","c"
"5",228,4.5,10.7,294,0,2790009,1,"centre","c"
"5",228,-1,5.5,865,491,2791071,2,"centre","c"
"5",228,-96.7,125.1,619,1377,2791711,3,"blank","0"
"5",229,-5,11.2,1240,0,2797723,1,"centre","c"
"5",229,-107.5,-114.8,649,1266,2798398,2,"blank","0"
"5",230,4,8.5,1691,0,2804061,1,"centre","c"
"5",231,-15.4,2.20000000000005,1411,0,2808994,1,"centre","c"
"5",231,-101.6,-21.1,411,1429,2809423,2,"blank","0"
"5",232,-2.29999999999995,9.5,1782,0,2814667,1,"centre","c"
"5",233,-2.10000000000002,8.10000000000002,1550,0,2819352,1,"centre","c"
"5",233,-6.20000000000005,-64.5,29,1575,2819406,2,"centre","c"
"5",233,17.3,24.1,215,1612,2819629,3,"centre","c"
"5",234,7.89999999999998,13,1876,0,2825344,1,"centre","c"
"5",235,-18.2,4.29999999999995,312,0,2829622,1,"centre","c"
